Wall time,Step,Value
1669840494.3172843,0,0.24770183861255646
1669840499.8735085,3,0.23338811099529266
1669840501.0560305,4,0.21102274954319
1669840512.4249477,10,0.20022016763687134
1669840513.6063297,11,0.21248456835746765
1669840517.4679103,14,0.18678724765777588
1669840518.730084,15,0.2018091082572937
1669840523.5097098,18,0.19706745445728302
1669840524.7115412,19,0.20505540072917938
1669840526.030713,20,0.20564652979373932
1669840528.445131,22,0.21160238981246948
1669840529.6422036,23,0.19588932394981384
1669840533.5432277,26,0.198431134223938
1669840534.76451,27,0.18610171973705292
1669840549.9263525,33,0.20161128044128418
1669840553.794422,36,0.19613689184188843
1669840554.9890203,37,0.19451579451560974
1669840556.2917323,38,0.1957642287015915
1669840557.5579598,39,0.19188690185546875
1669840558.975245,40,0.18974411487579346
1669840567.815466,47,0.18410533666610718
1669840569.0725622,48,0.18982163071632385
1669840570.6585753,49,0.20313698053359985
1669840573.1900966,51,0.19892504811286926
1669840574.409115,52,0.18911099433898926
1669840577.4964857,54,0.19439974427223206
1669840581.8836453,57,0.1933962106704712
1669840585.7834246,60,0.1959095597267151
1669840587.0514777,61,0.1779562532901764
1669840588.2822185,62,0.1887919157743454
1669840589.6309223,63,0.20177236199378967
1669840592.1947691,65,0.19159646332263947
1669840593.4711757,66,0.19206976890563965
1669840594.6672645,67,0.19086654484272003
1669840595.9326367,68,0.1927795112133026
1669840598.53039,70,0.20859545469284058
1669840599.7315948,71,0.1948973834514618
1669840607.2454982,77,0.199072003364563
1669840609.6416638,79,0.19727320969104767
1669840610.885112,80,0.17692048847675323
1669840613.4975274,82,0.1871345043182373
1669840617.4975603,85,0.19195760786533356
1669840622.4241214,89,0.1931001842021942
1669840623.6793416,90,0.18623600900173187
1669840630.471474,95,0.18991029262542725
1669840635.8211606,99,0.18707633018493652
1669840637.0570543,100,0.19324910640716553
1669840640.7822454,103,0.187491774559021
1669840645.8158352,106,0.20324203372001648
1669840647.4500365,107,0.19059860706329346
1669840649.9230382,109,0.19263888895511627
1669840657.2900887,114,0.19041670858860016
