Wall time,Step,Value
1669862295.8820574,127,0.24579884111881256
1669862830.9422874,255,0.24268382787704468
1669863344.7903352,383,0.24193637073040009
1669863879.821061,511,0.24178102612495422
1669864392.4046838,639,0.2411498874425888
1669864914.1849144,767,0.2404555082321167
1669865448.0270593,895,0.23941302299499512
1669865974.3063457,1023,0.23911191523075104
1669866515.9756231,1151,0.23844800889492035
1669867062.5481908,1279,0.2379455864429474
1669867558.7020905,1407,0.23698098957538605
1669868083.7368674,1535,0.23620009422302246
1669868614.4244936,1663,0.2350759357213974
1669869151.8959293,1791,0.23482713103294373
1669869702.1253467,1919,0.23374493420124054
1669870209.9179678,2047,0.23239222168922424
